displacement,kilowatts,mileage,price,year,transmission_encoded,type_encoded
2.0,88,206222,17999,2011,0,3
3.0,150,206252,32500,2014,2,5
2.0,140,206273,75000,2017,2,6
3.0,180,206330,42000,2013,2,3
2.0,103,206351,12900,2010,0,2
3.0,184,206400,42000,2011,2,3
3.0,184,206400,42000,2011,2,3
1.6,77,206413,14500,2010,0,2
2.0,105,206419,30000,2013,0,6
2.0,125,206425,17900,2011,2,3
2.0,105,206426,18700,2009,0,3
2.0,140,206452,49900,2015,2,3
2.7,140,206557,21200,2010,2,3
2.0,125,206600,29900,2011,2,6
2.0,130,206604,36000,2014,2,6
2.0,100,206758,47990,2018,0,5
2.0,100,206758,45700,2018,0,5
2.0,110,206856,36800,2016,0,3
2.0,110,206856,36600,2016,0,3
2.0,125,206895,16990,2009,0,3
2.0,103,206948,15400,2010,2,2
1.6,74,207000,2900,1999,0,2
3.0,165,207000,10000,2005,0,3
3.0,176,207000,27000,2008,2,6
2.0,105,207000,27990,2009,0,6
2.0,105,207000,20990,2009,0,3
2.0,105,207000,20990,2009,0,3
2.0,105,207000,17800,2009,0,3
2.0,105,207000,16500,2009,0,3
2.0,125,207000,29000,2010,0,5
3.0,176,207000,25500,2010,2,5
2.0,103,207000,17800,2010,0,2
2.0,105,207000,18400,2010,0,3
2.0,105,207000,17900,2010,0,3
1.6,77,207000,14500,2011,0,2
2.0,125,207000,28850,2011,2,6
1.6,77,207000,14700,2011,0,2
1.6,77,207000,13700,2011,0,2
1.4,160,207000,16900,2011,2,2
1.6,77,207000,14200,2011,0,2
1.8,120,207000,23000,2012,2,5
2.0,125,207000,27500,2012,2,6
1.6,77,207000,11900,2012,0,2
2.0,130,207000,24500,2012,2,3
2.0,130,207000,30500,2012,2,3
2.0,105,207000,24000,2012,2,3
2.0,130,207000,39900,2013,2,6
2.0,110,207000,34900,2013,0,6
1.6,77,207000,23900,2013,0,2
1.6,77,207000,20799,2013,0,2
1.6,77,207000,23800,2013,0,2
2.0,130,207000,35500,2013,2,6
2.0,130,207000,27800,2013,2,3
3.0,230,207000,52990,2014,2,6
2.0,130,207000,28000,2014,2,4
2.0,130,207000,31999,2014,0,3
3.0,190,207000,54900,2014,2,3
2.0,110,207000,32000,2015,0,3
2.0,140,207000,40600,2015,2,3
1.6,81,207000,26000,2016,0,2
2.0,110,207000,37900,2016,0,3
2.0,140,207000,62700,2017,2,6
2.0,140,207000,58000,2017,2,6
2.0,110,207000,33000,2017,2,3
2.0,140,207000,62900,2019,2,6
2.0,150,207000,64990,2019,2,3
2.0,105,207132,18500,2009,0,3
3.0,180,207143,41500,2012,2,6
2.0,103,207175,15500,2011,0,2
4.2,258,207200,45900,2011,2,3
2.0,130,207300,36900,2013,2,6
3.0,200,207340,72900,2015,2,6
3.0,200,207340,68900,2015,2,6
2.0,105,207345,27777,2012,0,6
2.0,110,207365,35900,2013,0,6
2.0,103,207445,24900,2013,0,6
1.6,81,207456,21999,2013,0,2
2.0,140,207600,33300,2015,2,3
2.0,88,207914,21300,2012,0,3
1.6,74,208000,7350,2003,0,2
2.0,103,208000,7000,2004,0,3
1.6,85,208000,10500,2007,0,2
2.0,105,208000,17000,2008,0,3
1.6,77,208000,12800,2009,0,2
2.0,125,208000,29000,2009,2,6
1.6,77,208000,11800,2009,0,2
1.6,77,208000,12900,2009,0,2
1.6,77,208000,12900,2009,0,2
1.6,77,208000,12600,2009,0,2
1.6,77,208000,12900,2009,0,2
2.0,105,208000,16900,2009,0,3
2.0,105,208000,15700,2009,2,3
3.0,176,208000,24999,2010,2,5
3.0,176,208000,25500,2010,2,5
2.0,103,208000,15900,2010,0,2
2.0,125,208000,25900,2010,0,6
2.7,140,208000,16500,2010,0,3
2.0,105,208000,13900,2010,0,3
2.0,88,208000,17500,2010,0,3
2.0,125,208000,21000,2011,1,5
3.0,176,208000,39500,2011,2,6
2.0,132,208000,17300,2011,2,5
2.0,125,208000,20499,2011,0,3
3.0,180,208000,38000,2011,2,3
3.0,150,208000,27500,2011,2,3
3.0,180,208000,32000,2011,2,3
2.0,130,208000,32700,2012,2,6
2.0,120,208000,29800,2012,0,3
3.0,230,208000,45000,2012,2,3
2.0,130,208000,28900,2012,2,3
2.0,120,208000,29900,2012,2,3
1.6,77,208000,19500,2013,0,2
2.0,130,208000,33000,2013,0,5
4.2,250,208000,50000,2013,2,6
3.0,223,208000,35000,2013,2,6
2.0,130,208000,35000,2013,2,6
3.0,180,208000,26999,2013,0,5
1.6,77,208000,23800,2013,0,2
1.6,77,208000,23800,2013,0,2
1.6,77,208000,24800,2013,0,2
1.6,77,208000,24300,2013,0,2
2.0,130,208000,27500,2013,2,3
1.6,81,208000,27000,2014,2,2
2.0,103,208000,34300,2014,0,6
1.6,77,208000,22500,2014,0,2
2.0,130,208000,34900,2014,2,6
2.0,103,208000,31500,2014,2,6
2.0,110,208000,30500,2014,2,3
2.0,100,208000,31500,2015,0,5
3.0,190,208000,45900,2015,2,5
2.0,110,208000,33900,2015,0,6
2.0,110,208000,33900,2015,0,6
2.0,140,208000,31000,2015,2,6
3.0,200,208000,58500,2015,2,3
2.0,110,208000,30000,2015,0,3
2.0,110,208000,32500,2015,2,3
3.0,160,208000,48000,2015,2,3
2.0,140,208000,48000,2016,2,6
2.0,140,208000,31999,2016,0,5
3.0,160,208000,43000,2016,2,4
2.0,100,208000,39000,2016,0,3
2.0,140,208000,38700,2016,2,3
2.0,110,208000,35800,2017,2,3
2.0,140,208000,59999,2018,2,6
2.0,103,208112,16999,2011,0,2
2.0,130,208200,25400,2013,2,3
2.0,105,208350,22500,2011,2,3
2.0,105,208350,22500,2011,2,3
2.0,125,208351,24999,2011,0,6
3.0,177,208355,47900,2015,2,6
3.0,177,208355,47900,2015,2,6
2.0,120,208373,59900,2019,2,3
2.0,125,208400,25499,2011,0,6
2.0,125,208556,16900,2011,0,2
3.0,176,208577,26900,2010,2,6
2.0,103,208580,7500,2004,0,2
1.8,118,208600,16500,2010,0,3
2.0,110,208658,44900,2015,0,3
2.0,100,208792,18400,2009,0,3
2.0,100,208792,17900,2009,0,3
2.0,105,208841,18499,2008,0,3
2.0,150,208900,59990,2019,2,3
2.0,140,208976,52990,2019,2,5
3.0,165,209000,13000,2005,0,3
2.7,140,209000,18500,2008,2,3
1.6,66,209000,13750,2009,0,2
2.7,140,209000,18300,2009,0,3
2.0,88,209000,18600,2009,0,3
2.0,103,209000,15900,2010,0,2
1.6,77,209000,16590,2010,0,2
3.0,176,209000,19900,2010,2,4
3.0,176,209000,18999,2010,2,4
2.0,125,209000,29600,2011,0,6
1.6,77,209000,14400,2011,0,2
2.0,130,209000,29500,2011,2,6
2.0,103,209000,16400,2011,0,2
2.0,103,209000,16950,2011,0,2
1.6,77,209000,15650,2011,0,2
2.0,130,209000,25700,2011,0,3
3.0,180,209000,30000,2011,2,3
2.0,105,209000,33900,2012,0,6
2.0,135,209000,32000,2012,2,5
2.0,130,209000,36700,2013,2,6
3.0,180,209000,32000,2013,2,5
3.0,150,209000,36900,2013,2,3
3.0,185,209000,38900,2013,2,3
3.0,180,209000,39900,2014,2,6
1.6,105,209000,30000,2014,2,2
2.0,120,209000,32999,2014,2,6
2.0,103,209000,31500,2014,2,6
2.0,130,209000,43500,2014,2,6
3.0,190,209000,36800,2014,2,3
2.0,110,209000,31000,2014,0,3
3.0,230,209000,49999,2015,2,6
2.0,110,209000,39500,2015,2,3
3.0,160,209000,54900,2015,2,3
3.0,200,209000,71900,2016,2,6
2.0,110,209000,43000,2016,2,3
3.0,200,209000,55500,2017,2,3
3.0,200,209000,75900,2018,2,6
3.0,210,209000,81000,2019,2,3
2.0,103,209085,16200,2011,0,3
2.0,130,209088,21900,2013,0,3
3.0,176,209125,21700,2011,2,4
2.0,135,209155,34999,2016,2,6
2.0,125,209189,16350,2010,0,2
3.0,171,209238,19900,2008,2,4
3.0,171,209238,22500,2008,2,4
2.0,140,209249,46000,2015,2,6
2.0,130,209250,36900,2014,2,6
3.0,176,209261,32500,2012,2,6
2.0,90,209330,38690,2017,2,3
2.0,88,209354,14600,2009,0,3
3.0,200,209465,82000,2016,2,6
2.0,103,209474,30000,2011,0,6
1.6,77,209551,13800,2009,0,2
2.0,125,209627,19300,2009,0,3
2.0,100,209643,36100,2014,0,3
1.6,81,209750,18990,2014,0,2
4.2,258,209973,41500,2012,2,3
2.4,121,210000,5800,2000,0,3
2.5,114,210000,5700,2002,0,3
1.6,85,210000,5700,2004,0,2
2.0,110,210000,8500,2004,0,2
2.0,103,210000,8500,2005,0,2
1.8,156,210000,12000,2005,2,1
2.0,103,210000,9500,2006,2,3
2.0,103,210000,8250,2006,2,3
1.6,110,210000,9500,2006,0,3
3.0,171,210000,30000,2007,2,6
1.7,125,210000,12000,2007,0,2
2.0,103,210000,12900,2007,2,3
2.0,184,210000,25000,2008,2,5
3.0,176,210000,28000,2009,2,6
1.6,77,210000,11900,2009,0,2
2.0,103,210000,15500,2009,0,2
2.7,140,210000,23000,2009,2,5
3.0,176,210000,26990,2009,2,6
2.7,140,210000,15000,2009,0,3
2.0,105,210000,16700,2009,0,3
3.0,179,210000,19500,2009,0,3
2.0,125,210000,15990,2009,0,3
2.0,88,210000,18200,2009,0,3
2.7,140,210000,20500,2009,2,3
2.0,125,210000,25000,2010,0,5
1.6,77,210000,16000,2010,0,2
2.0,125,210000,18300,2010,2,2
2.0,105,210000,24000,2010,2,5
2.0,125,210000,29900,2010,2,6
2.0,103,210000,15900,2010,0,2
2.0,103,210000,15900,2010,0,2
1.6,77,210000,14700,2010,0,2
3.0,176,210000,28900,2010,2,6
1.6,77,210000,13950,2010,0,2
2.0,103,210000,13750,2010,0,2
2.0,125,210000,28800,2010,2,6
2.0,103,210000,17600,2010,0,2
1.6,77,210000,10350,2010,0,2
2.0,103,210000,12500,2010,0,2
2.0,132,210000,18000,2010,2,5
2.0,105,210000,19500,2010,2,3
3.0,176,210000,19300,2010,2,3
2.0,105,210000,16999,2010,0,3
2.0,100,210000,13900,2010,0,3
2.0,105,210000,19500,2010,0,3
2.0,103,210000,18900,2011,2,2
2.0,103,210000,16499,2011,0,2
2.7,120,210000,21000,2011,2,5
2.0,125,210000,18999,2011,0,2
2.0,125,210000,24900,2011,0,6
2.0,125,210000,37000,2011,0,6
1.6,77,210000,12950,2011,0,2
1.6,77,210000,12900,2011,0,2
1.6,77,210000,12950,2011,0,2
2.0,103,210000,29700,2011,0,6
2.0,103,210000,14900,2011,0,2
2.0,105,210000,29300,2011,0,6
2.0,103,210000,27900,2011,0,6
3.0,176,210000,36200,2011,2,6
4.2,273,210000,16700,2011,2,3
3.0,180,210000,32900,2011,2,3
2.0,100,210000,19500,2011,0,3
2.0,125,210000,17900,2011,0,3
3.0,180,210000,22900,2011,2,3
3.0,176,210000,35900,2012,2,6
1.6,103,210000,14800,2012,0,2
3.0,180,210000,38800,2012,2,6
1.6,66,210000,12500,2012,0,2
2.0,125,210000,30999,2012,2,6
2.0,125,210000,30999,2012,2,6
2.0,105,210000,27800,2012,0,6
2.0,105,210000,25600,2012,0,6
2.0,125,210000,35500,2012,2,6
2.0,130,210000,29800,2012,2,6
2.0,105,210000,23500,2012,0,3
3.0,184,210000,45000,2012,2,3
3.0,184,210000,45000,2012,2,3
3.0,180,210000,33333,2012,2,3
3.0,150,210000,29800,2012,2,3
3.0,180,210000,29999,2012,2,3
3.0,150,210000,29500,2012,2,3
3.0,150,210000,26999,2012,2,3
2.0,130,210000,34900,2012,2,3
3.0,180,210000,42000,2013,2,6
2.0,103,210000,31000,2013,0,6
2.0,110,210000,24000,2013,0,2
2.0,133,210000,27500,2013,2,5
1.6,81,210000,21890,2013,0,2
2.0,127,210000,28900,2013,0,5
3.0,185,210000,39900,2013,2,6
3.0,185,210000,39900,2013,2,6
2.0,110,210000,21000,2013,0,2
3.0,180,210000,26999,2013,0,5
3.0,180,210000,38000,2013,2,6
2.0,103,210000,28450,2013,0,6
2.0,110,210000,25000,2013,0,2
2.0,130,210000,37000,2013,0,6
2.0,130,210000,32000,2013,0,5
2.0,120,210000,27900,2013,0,5
3.0,230,210000,38990,2013,2,3
2.0,130,210000,29000,2013,0,3
2.0,105,210000,23500,2013,0,3
2.0,110,210000,25500,2014,0,2
2.5,228,210000,69999,2014,2,6
2.0,103,210000,33000,2014,0,6
1.6,81,210000,23500,2014,0,2
1.6,81,210000,26500,2014,0,2
1.6,81,210000,23800,2014,0,2
2.0,130,210000,39000,2014,2,6
2.0,140,210000,24500,2014,0,3
3.0,180,210000,39000,2014,2,3
2.0,110,210000,28000,2014,0,3
3.0,180,210000,59000,2014,2,3
1.6,81,210000,24500,2015,0,2
3.0,190,210000,44900,2015,2,6
2.0,100,210000,40500,2015,0,6
2.0,135,210000,35500,2015,2,6
3.0,230,210000,46500,2015,2,6
2.0,110,210000,39900,2015,2,6
1.6,81,210000,28999,2015,0,2
2.5,250,210000,56000,2015,2,6
3.0,230,210000,50000,2015,2,6
3.0,230,210000,52500,2015,2,6
2.0,110,210000,34000,2015,2,3
2.0,140,210000,37000,2015,2,3
2.0,140,210000,42000,2015,2,3
2.0,140,210000,46850,2015,2,3
2.0,110,210000,43500,2015,2,3
3.0,200,210000,48300,2015,2,3
2.0,100,210000,41500,2015,2,3
3.0,200,210000,46900,2015,2,3
2.0,150,210000,37000,2015,2,3
2.0,110,210000,34000,2015,2,3
2.0,110,210000,46900,2015,2,3
3.0,200,210000,26000,2015,2,3
3.0,200,210000,45990,2015,2,3
3.0,250,210000,51000,2016,2,6
3.0,200,210000,88000,2016,2,6
2.0,110,210000,41000,2016,0,3
2.0,140,210000,45000,2016,0,3
2.0,140,210000,37000,2016,2,3
2.0,140,210000,44900,2016,2,3
2.0,110,210000,33000,2016,0,3
2.0,110,210000,35000,2016,0,3
2.0,110,210000,31900,2016,0,3
2.0,110,210000,39900,2016,0,3
3.0,160,210000,66900,2017,2,5
2.0,140,210000,61000,2017,2,5
2.0,110,210000,38900,2017,0,3
3.0,160,210000,59500,2017,2,3
2.0,110,210000,34200,2017,0,3
2.0,140,210000,43100,2017,2,3
2.0,140,210000,42900,2017,2,3
2.0,120,210000,63500,2018,2,6
1.6,85,210000,37500,2018,2,2
3.0,210,210000,135000,2018,2,6
2.0,110,210000,25000,2018,2,3
1.6,77,210051,15200,2012,0,2
1.6,77,210051,15200,2012,0,2
2.0,130,210123,33500,2013,2,6
2.0,103,210153,16200,2008,0,3
2.0,110,210165,40990,2017,2,3
2.4,125,210232,5100,2001,2,3
3.0,176,210250,21000,2011,2,4
2.0,125,210321,27000,2009,0,6
2.0,130,210333,23750,2012,0,3
2.0,110,210349,19900,2013,0,2
2.0,105,210438,27900,2010,0,6
3.0,160,210500,53000,2017,2,3
3.0,176,210800,17200,2010,2,3
2.0,130,210800,32900,2014,2,5
2.0,110,210840,29900,2015,2,3
1.4,55,211000,5700,2002,0,2
1.9,77,211000,10250,2005,0,2
2.0,147,211000,13000,2009,2,2
2.0,103,211000,17990,2009,2,2
2.0,103,211000,12499,2009,0,2
2.0,195,211000,23300,2010,0,5
2.0,105,211000,26600,2010,0,6
3.0,176,211000,31990,2010,2,6
2.0,103,211000,17990,2010,0,2
2.0,103,211000,15900,2010,0,2
1.6,77,211000,14300,2010,0,2
1.6,77,211000,14600,2010,0,2
2.0,103,211000,16999,2010,2,2
1.6,77,211000,13300,2011,0,2
2.0,105,211000,27900,2011,0,6
2.0,105,211000,26400,2011,0,6
2.0,105,211000,25900,2011,0,6
4.2,258,211000,44900,2011,2,3
2.0,130,211000,33900,2012,2,6
2.0,130,211000,33850,2012,2,6
2.0,125,211000,31800,2012,2,6
3.0,150,211000,27900,2012,2,3
2.0,120,211000,26900,2012,0,3
3.0,150,211000,34000,2012,2,3
3.0,230,211000,52500,2013,2,6
2.0,88,211000,20700,2013,0,3
3.0,150,211000,41000,2013,2,3
2.0,103,211000,31500,2014,0,6
1.6,66,211000,16900,2014,0,2
2.0,110,211000,39990,2015,2,6
2.0,110,211000,43000,2015,2,6
3.0,160,211000,39600,2015,2,3
2.0,110,211000,24000,2015,0,3
2.0,100,211000,37900,2016,2,3
1.6,83,211000,30000,2017,2,2
2.0,110,211000,35900,2017,0,3
2.0,110,211000,33900,2019,2,3
3.0,210,211000,109000,2020,2,6
3.0,210,211000,109000,2020,2,6
2.0,140,211000,67900,2020,2,5
1.6,77,211024,16900,2011,0,2
2.0,100,211038,33000,2014,0,3
3.0,176,211080,29999,2011,2,6
1.6,75,211111,7000,2004,0,2
2.0,110,211186,24990,2014,0,2
2.0,110,211200,27300,2014,0,6
2.0,125,211229,12500,2009,0,2
3.0,162,211300,5900,2002,0,3
1.8,88,211300,15000,2010,0,3
2.0,130,211323,21900,2012,2,3
3.0,176,211346,25350,2011,2,5
2.0,140,211355,38999,2015,2,3
3.0,180,211365,35800,2013,0,5
2.0,103,211456,16000,2012,0,2
2.0,105,211500,25500,2010,2,5
3.0,160,211568,45000,2015,2,3
2.0,130,211595,33800,2014,2,4
3.0,176,211608,28999,2011,2,6
2.0,103,211708,28500,2016,0,2
2.0,110,211711,33950,2017,2,3
1.6,77,211719,17200,2010,0,2
1.2,77,211790,18900,2014,0,2
1.6,77,211800,16990,2011,0,2
2.0,125,211800,25700,2011,0,3
2.0,140,211820,41000,2015,2,3
2.0,105,211855,25500,2012,0,3
1.6,66,211997,13300,2011,0,2
1.4,55,212000,4800,2000,0,2
4.2,236,212000,12600,2005,2,3
2.7,128,212000,15000,2008,0,3
2.0,103,212000,11999,2009,0,2
2.0,105,212000,17000,2009,0,3
3.0,176,212000,20900,2009,2,3
2.0,88,212000,15999,2009,0,3
2.0,125,212000,13900,2010,0,2
2.0,103,212000,15000,2010,0,2
1.6,77,212000,13000,2010,0,2
2.0,125,212000,19250,2010,0,4
2.0,105,212000,21990,2010,0,3
1.8,88,212000,13000,2010,0,3
2.0,105,212000,20900,2010,0,3
1.8,88,212000,13500,2010,0,3
2.0,103,212000,16400,2011,0,2
1.6,77,212000,12999,2011,0,2
3.0,176,212000,22500,2011,2,4
1.6,77,212000,13800,2011,0,2
3.0,176,212000,20990,2011,2,4
3.0,180,212000,38600,2011,2,3
3.0,176,212000,14300,2011,2,3
2.0,125,212000,28900,2012,2,6
2.0,130,212000,30500,2012,2,6
2.0,105,212000,20600,2012,2,3
2.0,105,212000,19300,2012,0,3
2.0,105,212000,26500,2012,0,3
1.8,125,212000,27000,2012,2,3
3.0,150,212000,30000,2012,2,3
2.0,180,212000,31900,2013,0,5
2.0,130,212000,33900,2013,2,3
1.6,85,212000,26900,2014,2,2
2.0,110,212000,28500,2014,0,2
2.0,140,212000,35500,2014,2,3
2.0,110,212000,39999,2015,0,6
3.0,240,212000,45000,2015,2,3
3.0,160,212000,45500,2015,2,3
2.0,140,212000,43200,2015,2,3
3.0,190,212000,41000,2016,2,6
3.0,200,212000,73000,2016,2,6
3.0,190,212000,41000,2016,2,6
2.0,140,212000,43999,2016,0,3
3.0,193,212000,64900,2016,2,3
2.0,140,212000,43000,2016,2,3
2.0,110,212000,38000,2017,0,6
2.0,110,212000,31500,2017,0,2
1.6,81,212000,25900,2017,0,2
2.0,120,212000,58900,2018,2,6
1.6,85,212000,28900,2018,2,2
2.0,140,212000,58900,2019,2,5
2.0,140,212000,58900,2019,2,5
2.0,140,212000,53990,2019,2,3
3.0,210,212041,100900,2018,2,3
2.0,105,212111,13999,2010,0,3
2.0,100,212121,6800,2003,0,2
1.9,105,212151,7300,2003,0,3
2.7,140,212152,19999,2009,0,3
2.0,103,212222,12990,2009,0,2
2.0,110,212226,38900,2017,0,3
2.0,103,212250,13990,2010,0,2
2.0,130,212297,21999,2013,0,3
3.0,210,212312,54900,2018,0,5
2.0,88,212321,18600,2009,0,3
2.0,103,212345,15500,2010,0,2
2.0,103,212350,16990,2011,0,2
2.0,125,212358,17900,2011,0,3
2.0,105,212363,24900,2012,2,3
2.0,125,212365,29999,2012,2,6
2.0,103,212369,16500,2011,0,2
3.0,176,212400,23000,2010,2,5
1.6,82,212500,25500,2016,0,2
2.0,103,212635,16500,2011,0,2
1.6,81,212652,21499,2014,0,2
2.0,125,212725,19000,2010,0,3
2.0,130,212940,33500,2012,2,5
2.0,88,213000,16800,2008,0,3
1.6,77,213000,12600,2009,0,2
1.8,120,213000,12950,2009,0,2
1.6,77,213000,13300,2009,0,2
2.0,103,213000,14000,2009,2,2
2.0,88,213000,16999,2009,0,3
1.6,77,213000,13300,2010,0,2
1.8,118,213000,19999,2010,0,5
2.0,125,213000,17490,2010,0,2
2.0,125,213000,17390,2010,0,2
2.0,103,213000,19300,2010,2,2
2.0,88,213000,16499,2010,0,3
2.0,103,213000,27000,2011,0,6
1.6,77,213000,13900,2011,0,2
3.0,176,213000,18000,2011,2,4
2.0,125,213000,27800,2011,2,6
3.0,180,213000,39500,2011,2,3
2.0,130,213000,30900,2012,0,5
1.6,66,213000,13300,2012,0,2
2.0,125,213000,29900,2012,0,6
2.0,130,213000,31000,2012,2,6
2.0,105,213000,26900,2012,0,3
2.0,105,213000,21000,2012,2,3
2.0,105,213000,21500,2012,2,3
3.0,180,213000,31000,2013,0,5
3.0,230,213000,40900,2013,2,6
1.6,77,213000,15990,2013,0,2
2.0,105,213000,20950,2013,2,3
2.0,140,213000,37990,2015,2,6
2.0,110,213000,37000,2015,2,3
2.0,88,213000,25400,2016,0,3
2.0,110,213000,43000,2016,2,3
2.0,110,213000,42500,2016,2,3
2.0,140,213000,40500,2016,0,3
2.0,100,213000,49990,2017,0,6
2.0,100,213000,44500,2017,0,6
2.0,110,213000,31900,2017,0,3
2.0,140,213000,69900,2018,2,6
2.0,103,213039,27400,2012,0,6
2.0,100,213200,52900,2017,0,6
3.0,180,213212,31000,2012,2,3
2.0,103,213327,16800,2009,2,2
2.0,130,213356,21550,2012,0,3
2.0,96,213446,4600,2001,2,3
1.9,180,213456,5350,2001,0,3
1.6,77,213500,14500,2010,0,2
1.6,77,213500,14200,2010,0,2
3.0,180,213500,39800,2013,2,3
3.0,150,213500,28900,2014,0,5
3.0,150,213500,26500,2014,0,5
3.0,160,213542,48500,2016,2,3
2.0,100,213605,26500,2012,0,3
2.0,100,213605,26500,2012,0,3
3.0,230,213647,38000,2014,2,3
2.0,130,213657,22000,2012,0,3
1.6,81,213739,20990,2015,0,2
1.9,96,213740,6100,2001,0,3
2.0,110,213788,23500,2013,0,2
1.6,77,213863,12999,2009,0,2
1.9,77,214000,7800,2004,0,2
2.0,147,214000,12000,2009,2,2
2.0,147,214000,11500,2009,2,2
2.0,103,214000,14800,2009,2,2
1.6,66,214000,10500,2009,0,2
2.0,105,214000,15900,2009,2,3
2.0,105,214000,15800,2009,2,3
2.0,105,214000,16499,2009,2,3
1.6,77,214000,13900,2010,0,2
2.0,110,214000,15200,2010,0,2
1.6,77,214000,11500,2010,0,2
2.0,125,214000,14000,2010,0,2
2.0,125,214000,19500,2010,0,3
2.0,105,214000,18500,2010,0,3
2.0,125,214000,18500,2010,0,3
2.7,140,214000,18000,2010,0,3
2.0,125,214000,21900,2010,0,3
2.0,125,214000,20900,2010,0,3
2.0,125,214000,20900,2010,0,3
1.6,77,214000,16999,2011,2,2
1.6,77,214000,12600,2011,0,2
1.4,135,214000,16947,2011,2,2
2.0,103,214000,15500,2011,0,2
3.0,176,214000,21000,2011,2,4
3.0,150,214000,29800,2011,2,3
2.8,150,214000,26800,2011,2,3
3.0,150,214000,26000,2011,2,3
2.0,130,214000,30499,2012,2,5
3.0,150,214000,25900,2012,2,3
3.0,204,214000,26900,2012,2,3
3.0,205,214000,26900,2012,2,3
1.6,81,214000,23900,2013,0,2
1.6,81,214000,25000,2013,0,2
2.0,110,214000,25600,2013,0,2
3.0,180,214000,47800,2013,2,6
3.0,150,214000,29000,2013,2,3
3.0,150,214000,26500,2013,2,3
2.0,110,214000,21000,2014,0,2
1.6,77,214000,21600,2014,0,2
1.6,77,214000,21600,2014,0,2
2.0,130,214000,33000,2014,2,6
2.0,100,214000,32000,2015,0,5
3.0,230,214000,49950,2015,2,6
2.0,140,214000,41999,2015,2,3
3.0,160,214000,51000,2015,2,3
2.0,140,214000,27900,2015,2,3
2.0,110,214000,32900,2016,2,2
2.0,140,214000,39900,2016,0,3
2.0,140,214000,61900,2017,2,6
2.0,140,214000,41000,2017,2,3
3.0,190,214000,83000,2018,2,6
2.0,110,214000,30000,2019,2,2
3.0,200,214094,49000,2017,2,3
2.0,130,214129,34000,2013,2,5
2.0,130,214238,32000,2013,2,5
3.0,230,214328,46500,2014,2,6
2.0,105,214350,18500,2010,2,3
2.0,125,214366,27500,2009,0,6
3.0,150,214400,25000,2012,2,3
3.0,230,214400,44990,2014,2,6
1.9,105,214521,6700,2002,0,3
1.6,77,214527,15800,2011,0,2
2.0,130,214626,33900,2013,2,3
1.6,77,214837,14400,2010,0,2
2.0,105,214856,17500,2009,0,3
2.0,110,214880,42500,2016,0,6
1.8,120,215000,11500,2003,0,3
2.0,162,215000,6900,2003,2,3
4.2,246,215000,13500,2005,2,3
2.4,132,215000,8500,2005,2,3
1.6,110,215000,9900,2006,0,3
3.0,165,215000,15500,2006,0,3
3.0,260,215000,11900,2007,2,6
1.8,125,215000,20900,2008,0,5
1.8,125,215000,23000,2008,0,5
2.0,100,215000,18500,2008,0,3
1.8,88,215000,14800,2008,0,3
1.4,92,215000,11900,2009,0,2
2.0,125,215000,27000,2009,0,6
3.0,176,215000,25500,2009,2,6
1.6,66,215000,13999,2009,0,2
2.0,103,215000,13950,2009,0,2
2.0,125,215000,25000,2009,0,6
2.0,103,215000,19800,2009,0,3
2.0,103,215000,19300,2009,0,3
2.0,125,215000,16300,2009,0,3
2.0,105,215000,17300,2009,0,3
1.6,77,215000,13500,2010,0,2
1.6,77,215000,13200,2010,0,2
3.0,176,215000,32950,2010,2,6
1.6,77,215000,16500,2010,0,2
1.6,77,215000,12500,2010,0,2
1.6,77,215000,12900,2010,0,2
1.6,77,215000,12800,2010,0,2
3.0,176,215000,31000,2010,2,6
3.0,176,215000,19500,2010,2,3
3.0,184,215000,47500,2010,1,3
2.0,105,215000,20000,2010,0,3
1.6,66,215000,15200,2011,0,2
2.0,125,215000,30500,2011,2,6
1.6,66,215000,15990,2011,0,2
2.0,130,215000,40000,2011,0,6
2.0,125,215000,31900,2011,2,6
2.0,120,215000,29900,2011,0,6
2.0,125,215000,23800,2011,2,6
2.0,125,215000,26900,2011,0,6
2.0,125,215000,30500,2011,2,6
3.0,176,215000,15500,2011,2,3
2.8,150,215000,26900,2011,2,3
2.0,105,215000,25900,2012,2,5
2.0,125,215000,31700,2012,2,6
2.0,130,215000,33333,2012,0,5
3.0,180,215000,27500,2012,2,5
3.0,176,215000,29000,2012,2,6
3.0,176,215000,28000,2012,2,6
2.0,120,215000,28500,2012,0,6
2.0,100,215000,31000,2012,0,3
3.0,150,215000,25900,2012,0,3
3.0,220,215000,25000,2012,2,3
2.0,130,215000,26500,2012,0,3
2.0,130,215000,29500,2012,2,3
2.0,135,215000,26500,2012,0,3
2.0,88,215000,22900,2012,0,3
2.0,150,215000,21000,2012,2,3
2.0,120,215000,31300,2012,0,3
2.0,103,215000,25000,2013,0,6
2.0,103,215000,31990,2013,0,6
2.0,103,215000,29990,2013,0,6
2.0,110,215000,26000,2013,0,2
3.0,180,215000,36900,2013,2,4
2.0,110,215000,19750,2013,0,2
3.0,180,215000,29900,2013,2,3
3.0,180,215000,32500,2013,2,3
2.0,110,215000,26800,2013,0,3
2.0,130,215000,33000,2013,0,3
2.0,130,215000,25900,2013,0,3
3.0,184,215000,33200,2014,2,6
2.0,110,215000,27000,2014,0,2
1.6,81,215000,25900,2014,0,2
2.0,110,215000,24500,2014,0,6
2.0,110,215000,25900,2014,0,2
2.0,88,215000,25500,2014,0,3
