displacement,kilowatts,mileage,price,year,rimSize
1.6,66.0,242000.0,12999,2009.0,17.0
3.0,165.0,280000.0,13500,2004.0,19.0
3.0,171.0,380000.0,11500,2008.0,16.0
4.0,252.0,224000.0,9599,2005.0,20.0
2.0,105.0,0.0,12200,2009.0,16.0
1.6,77.0,234000.0,13900,2010.0,15.0
2.0,125.0,260000.0,10800,2007.0,16.0
1.6,77.0,220000.0,15500,2011.0,16.0
2.0,105.0,270.0,20100,2011.0,16.0
2.0,103.0,248000.0,18000,2010.0,17.0
2.0,88.0,278000.0,15300,2009.0,16.0
2.0,125.0,256000.0,18500,2009.0,18.0
2.7,140.0,269500.0,14500,2009.0,20.0
2.0,105.0,258442.0,21400,2009.0,19.0
3.0,176.0,280000.0,23000,2008.0,16.0
2.0,110.0,238000.0,22990,2013.0,17.0
2.0,125.0,220000.0,23999,2010.0,17.0
2.0,105.0,184000.0,22800,2012.0,16.0
2.0,110.0,156000.0,22900,2014.0,16.0
2.0,130.0,280000.0,24750,2011.0,17.0
2.7,140.0,264000.0,24900,2010.0,19.0
3.0,176.0,310000.0,23500,2008.0,19.0
1.6,66.0,224000.0,22000,2012.0,16.0
2.7,140.0,273000.0,24500,2010.0,18.0
3.0,180.0,315000.0,24999,2014.0,17.0
2.0,130.0,142000.0,30000,2014.0,19.0
1.6,81.0,241000.0,28400,2015.0,18.0
2.0,103.0,300000.0,28000,2013.0,16.0
1.6,81.0,159247.0,24900,2015.0,16.0
1.6,81.0,154500.0,27800,2015.0,17.0
3.0,176.0,110000.0,28500,2011.0,18.0
3.0,176.0,245000.0,26999,2009.0,17.0
3.0,176.0,250000.0,27900,2011.0,18.0
3.0,150.0,199000.0,29000,2014.0,16.0
2.0,110.0,169000.0,43000,2019.0,16.0
2.0,140.0,216450.0,39999,2014.0,19.0
3.0,180.0,291000.0,31900,2013.0,19.0
3.0,180.0,188000.0,35900,2013.0,18.0
3.0,180.0,317000.0,34500,2011.0,20.0
3.0,176.0,275000.0,31500,2010.0,20.0
3.0,200.0,190000.0,78999,2016.0,20.0
2.0,140.0,204000.0,38900,2018.0,16.0
3.0,200.0,263000.0,85000,2016.0,21.0
3.0,180.0,317000.0,39000,2012.0,21.0
2.0,110.0,111200.0,53500,2017.0,19.0
2.0,120.0,166923.0,67990,2019.0,18.0
0.6,350.0,0.0,265511,2023.0,21.0
2.0,103.0,340000.0,8399,2004.0,19.0
3.0,185.0,275000.0,13500,2005.0,19.0
1.6,77.0,225000.0,14900,2010.0,17.0
2.0,103.0,267000.0,9500,2005.0,16.0
2.5,120.0,234000.0,11999,2005.0,17.0
3.0,165.0,324258.0,12000,2005.0,18.0
2.7,105.0,0.0,10500,2008.0,17.0
1.8,118.0,230000.0,12900,2009.0,17.0
3.2,188.0,244000.0,12000,2008.0,17.0
1.6,77.0,261014.0,13900,2011.0,17.0
2.7,132.0,391000.0,14000,2005.0,16.0
3.0,135.0,380000.0,11800,2004.0,21.0
2.0,103.0,370000.0,10300,2006.0,16.0
3.0,171.0,298000.0,11600,2007.0,17.0
3.0,165.0,382003.0,11900,2005.0,17.0
2.0,147.0,260000.0,12400,2006.0,17.0
2.0,103.0,330000.0,11700,2006.0,17.0
2.4,130.0,277000.0,10900,2005.0,18.0
2.0,103.0,350000.0,11000,2007.0,17.0
1.6,77.0,262000.0,10950,2009.0,16.0
1.6,77.0,231000.0,13900,2010.0,17.0
1.6,77.0,240000.0,14900,2011.0,16.0
2.0,125.0,232543.0,17400,2010.0,18.0
2.0,88.0,219000.0,17900,2009.0,16.0
2.0,103.0,270000.0,15000,2010.0,16.0
2.0,105.0,260000.0,17900,2009.0,17.0
1.8,110.0,340000.0,16500,2009.0,17.0
2.0,100.0,220130.0,17200,2010.0,16.0
2.0,103.0,240000.0,17990,2009.0,16.0
2.0,88.0,395000.0,15900,2010.0,16.0
2.0,100.0,282000.0,15950,2010.0,16.0
2.0,100.0,292000.0,20400,2011.0,16.0
2.0,130.0,288000.0,21500,2013.0,18.0
1.6,77.0,240000.0,22500,2013.0,18.0
2.0,88.0,249000.0,21500,2011.0,18.0
2.0,110.0,192805.0,26000,2014.0,16.0
3.0,176.0,211346.0,25350,2011.0,18.0
2.0,110.0,289000.0,25500,2015.0,18.0
2.0,103.0,189729.0,29900,2012.0,16.0
3.0,180.0,275000.0,29800,2011.0,20.0
1.6,85.0,158291.0,42990,2019.0,17.0
3.0,230.0,220000.0,35700,2012.0,19.0
1.9,77.0,175000.0,12500,2007.0,16.0
2.0,103.0,270000.0,10500,2007.0,16.0
1.9,77.0,280453.0,11000,2005.0,16.0
1.6,77.0,230121.0,14500,2012.0,16.0
2.0,103.0,232562.0,12350,2009.0,16.0
3.0,165.0,245000.0,12900,2006.0,18.0
1.6,77.0,216000.0,14444,2010.0,16.0
2.0,125.0,320000.0,16899,2009.0,18.0
2.0,132.0,136000.0,19700,2012.0,16.0
2.0,105.0,239000.0,18900,2011.0,17.0
2.0,105.0,276000.0,17500,2008.0,18.0
2.0,125.0,202863.0,15900,2009.0,16.0
1.6,77.0,246000.0,15400,2010.0,17.0
1.6,77.0,214527.0,15800,2011.0,15.0
2.0,105.0,289000.0,16200,2011.0,16.0
2.0,125.0,273274.0,16600,2009.0,16.0
2.0,104.0,225000.0,17700,2011.0,17.0
2.0,103.0,190000.0,25000,2015.0,17.0
3.0,245.0,270000.0,43999,2010.0,19.0
3.0,173.0,180000.0,34000,2010.0,19.0
3.0,150.0,235100.0,36500,2014.0,20.0
3.0,170.0,132087.0,79990,2019.0,18.0
3.0,160.0,204000.0,49950,2015.0,16.0
1.6,85.0,58032.0,39980,2018.0,16.0
3.0,180.0,186000.0,42000,2012.0,19.0
2.0,140.0,162000.0,35000,2016.0,16.0
2.0,125.0,266000.0,16500,2008.0,17.0
3.0,176.0,310000.0,18900,2010.0,17.0
3.0,176.0,250000.0,19600,2009.0,16.0
3.0,176.0,220000.0,16000,2007.0,19.0
2.0,110.0,248800.0,19600,2011.0,17.0
3.0,176.0,230000.0,20000,2011.0,19.0
2.0,103.0,258000.0,15950,2012.0,16.0
2.0,125.0,248000.0,29950,2011.0,18.0
2.0,100.0,112000.0,59990,2020.0,16.0
3.0,210.0,88754.0,82990,2018.0,17.0
1.6,85.0,166547.0,37990,2019.0,16.0
1.6,85.0,185000.0,40000,2018.0,16.0
2.0,140.0,161000.0,50900,2018.0,18.0
1.6,77.0,256000.0,23850,2013.0,16.0
3.0,176.0,239476.0,27400,2009.0,17.0
3.0,180.0,310942.0,32500,2013.0,19.0
2.0,130.0,227000.0,31500,2013.0,17.0
3.0,150.0,100000.0,35000,2011.0,18.0
3.0,184.0,260000.0,38900,2010.0,20.0
2.0,140.0,188000.0,41500,2017.0,18.0
1.6,85.0,175242.0,32950,2018.0,16.0
3.0,160.0,279000.0,40900,2017.0,17.0
2.0,180.0,165000.0,39900,2015.0,19.0
4.2,190.0,14497.0,75000,2015.0,19.0
2.0,110.0,199000.0,37900,2017.0,17.0
2.0,125.0,170000.0,30500,2011.0,19.0
2.0,160.0,200000.0,41500,2016.0,16.0
2.0,140.0,70000.0,60700,2017.0,17.0
3.0,160.0,250000.0,39000,2015.0,19.0
1.4,55.0,212000.0,4800,2000.0,16.0
2.0,100.0,326000.0,11000,2010.0,16.0
2.0,130.0,161000.0,33500,2015.0,16.0
2.0,140.0,276000.0,39900,2016.0,17.0
4.2,280.0,219000.0,45900,2012.0,19.0
2.0,105.0,290000.0,30500,2012.0,19.0
2.0,135.0,67000.0,41800,2015.0,17.0
3.0,160.0,191500.0,38900,2017.0,16.0
2.0,120.0,109000.0,59600,2020.0,17.0
2.0,140.0,112000.0,53000,2016.0,16.0
2.0,110.0,159000.0,31900,2016.0,16.0
2.0,140.0,117000.0,31900,2013.0,17.0
2.0,120.0,251000.0,36999,2012.0,19.0
1.6,85.0,162458.0,36990,2018.0,16.0
2.0,103.0,250000.0,10500,2008.0,16.0
2.0,100.0,213200.0,52900,2017.0,17.0
3.0,240.0,199000.0,66000,2017.0,20.0
2.0,140.0,230000.0,50000,2016.0,16.0
3.0,200.0,250000.0,58000,2015.0,19.0
2.0,140.0,104000.0,59000,2016.0,17.0
3.0,200.0,204000.0,50200,2016.0,17.0
3.0,180.0,222000.0,39990,2013.0,19.0
2.0,140.0,155000.0,40000,2016.0,17.0
3.0,180.0,191000.0,43900,2014.0,18.0
1.4,92.0,225000.0,11500,2008.0,16.0
2.0,140.0,135000.0,33500,2016.0,18.0
3.0,176.0,280874.0,33900,2010.0,19.0
3.0,177.0,180000.0,52000,2012.0,21.0
2.0,110.0,259000.0,28000,2015.0,16.0
2.0,150.0,54105.0,88000,2019.0,19.0
2.0,100.0,199868.0,45500,2017.0,16.0
2.0,130.0,205000.0,33900,2013.0,16.0
2.0,100.0,245000.0,36500,2014.0,18.0
3.0,230.0,239850.0,41000,2012.0,19.0
3.0,180.0,102600.0,39500,2012.0,18.0
2.0,195.0,110000.0,70000,2013.0,16.0
3.0,180.0,195000.0,33800,2011.0,19.0
3.0,150.0,237000.0,38000,2014.0,19.0
2.0,105.0,260.0,32900,2012.0,16.0
1.5,110.0,0.0,60150,2023.0,16.0
2.0,85.0,0.0,60150,2023.0,16.0
2.0,140.0,252000.0,36900,2016.0,17.0
2.0,100.0,158000.0,62900,2019.0,18.0
2.0,110.0,206856.0,36800,2016.0,16.0
2.0,140.0,157000.0,49000,2017.0,19.0
2.0,150.0,162000.0,47500,2019.0,16.0
2.0,130.0,224776.0,39900,2014.0,19.0
3.0,180.0,236000.0,40000,2011.0,20.0
2.7,140.0,250000.0,18500,2009.0,19.0
2.0,88.0,233000.0,17000,2009.0,16.0
2.0,100.0,224000.0,15700,2008.0,16.0
4.2,283.0,166000.0,75000,2015.0,19.0
2.7,140.0,278276.0,20000,2009.0,17.0
1.8,110.0,300000.0,6000,2001.0,15.0
2.0,140.0,221000.0,66000,2017.0,19.0
1.9,66.0,300000.0,2800,1994.0,15.0
2.5,132.0,0.0,1900,2002.0,16.0
1.9,180.0,290000.0,2500,1999.0,16.0
2.8,142.0,272000.0,2500,2001.0,16.0
1.6,59.0,336556.0,2400,1991.0,14.0
1.6,50.0,261000.0,2200,1990.0,15.0
1.6,40.0,235625.0,700,1992.0,14.0
2.0,83.0,250000.0,2300,1989.0,16.0
1.8,80.0,0.0,1600,1987.0,16.0
2.4,121.0,340000.0,2900,1997.0,17.0
1.8,55.0,300000.0,1000,1988.0,16.0
2.5,130.0,399811.0,4700,2000.0,16.0
1.9,180.0,370000.0,7999,2004.0,16.0
2.0,103.0,330000.0,7350,2004.0,16.0
1.9,105.0,365600.0,8500,2003.0,15.0
2.0,103.0,320000.0,9700,2005.0,16.0
2.0,103.0,230000.0,7250,2006.0,16.0
2.5,114.0,324000.0,8600,2002.0,16.0
3.0,165.0,290000.0,10600,2005.0,16.0
2.0,103.0,300000.0,7200,2004.0,16.0
1.9,180.0,400000.0,8500,2001.0,17.0
1.9,105.0,305000.0,7800,2002.0,18.0
2.5,132.0,370.0,6000,2002.0,16.0
2.5,132.0,305000.0,4999,2004.0,16.0
3.0,165.0,302000.0,7800,2004.0,18.0
4.2,246.0,285688.0,8500,2005.0,20.0
2.0,103.0,278534.0,10500,2006.0,16.0
2.0,104.0,370000.0,12500,2007.0,16.0
2.0,103.0,247.0,14299,2009.0,16.0
2.0,105.0,350000.0,14950,2010.0,17.0
2.0,125.0,265500.0,14700,2011.0,18.0
1.6,77.0,214000.0,12600,2011.0,16.0
1.9,77.0,251000.0,13500,2008.0,16.0
1.9,85.0,310000.0,10500,2005.0,17.0
2.0,103.0,290000.0,10700,2005.0,17.0
2.7,132.0,320000.0,9000,2005.0,17.0
1.9,77.0,286000.0,10500,2006.0,17.0
2.0,103.0,259000.0,12900,2010.0,16.0
1.6,66.0,178000.0,12500,2009.0,17.0
1.8,120.0,280000.0,8000,2006.0,17.0
2.0,103.0,206948.0,15400,2010.0,16.0
2.0,88.0,245234.0,18800,2010.0,16.0
2.0,125.0,295000.0,16999,2009.0,16.0
2.0,125.0,214000.0,18500,2010.0,18.0
2.7,140.0,230000.0,16499,2010.0,17.0
2.0,103.0,223000.0,17750,2011.0,18.0
2.0,103.0,222123.0,15300,2009.0,17.0
2.0,100.0,221000.0,16800,2010.0,17.0
1.6,77.0,275168.0,15900,2011.0,16.0
2.0,88.0,211000.0,20700,2013.0,16.0
2.7,140.0,272563.0,19400,2009.0,19.0
1.8,118.0,213000.0,19999,2010.0,18.0
2.0,125.0,234000.0,20850,2010.0,17.0
2.0,125.0,289000.0,22900,2011.0,17.0
2.0,100.0,225000.0,20900,2012.0,17.0
3.0,171.0,320000.0,22350,2006.0,16.0
2.0,132.0,190000.0,20300,2009.0,20.0
1.4,66.0,168727.0,23450,2017.0,16.0
3.0,176.0,251842.0,25500,2011.0,19.0
2.0,130.0,256000.0,28900,2012.0,17.0
2.0,110.0,93520.0,25900,2015.0,16.0
2.0,125.0,227000.0,29900,2011.0,19.0
3.0,180.0,205000.0,30000,2012.0,16.0
2.0,125.0,226047.0,29900,2010.0,17.0
2.0,110.0,297000.0,29500,2016.0,17.0
1.8,125.0,132000.0,24000,2013.0,17.0
3.0,176.0,220000.0,29000,2011.0,18.0
3.0,176.0,258231.0,25500,2009.0,20.0
1.6,85.0,174532.0,29500,2018.0,16.0
3.0,176.0,240000.0,32990,2012.0,20.0
1.6,85.0,163000.0,34980,2017.0,17.0
2.0,110.0,151000.0,38700,2016.0,17.0
3.0,230.0,176000.0,57999,2015.0,20.0
3.0,150.0,260723.0,33000,2011.0,20.0
3.0,200.0,139000.0,53900,2016.0,18.0
3.0,240.0,47000.0,154000,2019.0,22.0
3.0,250.0,0.0,185987,2023.0,21.0
3.0,210.0,96600.0,144900,2019.0,21.0
2.0,195.0,12000.0,119000,2022.0,21.0
3.0,210.0,60000.0,170000,2020.0,16.0
3.0,210.0,130000.0,149000,2019.0,22.0
3.0,210.0,1.0,188016,2023.0,22.0
2.0,150.0,43625.0,105000,2021.0,19.0
3.0,210.0,130000.0,102000,2018.0,20.0
1.8,54.0,356000.0,2600,1989.0,16.0
2.0,75.0,250000.0,1050,1992.0,16.0
2.4,105.0,316987.0,1700,2000.0,16.0
1.9,180.0,300000.0,4900,2000.0,16.0
2.5,103.0,263125.0,2950,1997.0,16.0
1.9,105.0,230000.0,3400,1997.0,15.0
2.5,110.0,420000.0,1800,1998.0,16.0
2.5,110.0,382000.0,6500,1999.0,16.0
1.9,105.0,400000.0,5300,2000.0,16.0
1.9,96.0,250000.0,6500,2001.0,16.0
2.4,125.0,283000.0,6600,2002.0,16.0
3.0,165.0,326000.0,9000,2005.0,16.0
1.4,103.0,84011.0,7800,2014.0,17.0
1.8,130.0,300000.0,8500,2001.0,16.0
1.9,96.0,333000.0,8000,2002.0,17.0
1.9,96.0,420.0,6200,2001.0,16.0
1.9,96.0,412000.0,5500,2001.0,16.0
1.9,85.0,288000.0,9800,2005.0,17.0
2.0,103.0,247000.0,9500,2006.0,16.0
2.0,96.0,296800.0,6000,2001.0,15.0
2.5,132.0,317000.0,6500,2003.0,17.0
1.4,55.0,330000.0,5200,2001.0,16.0
1.9,180.0,400000.0,6000,1998.0,16.0
2.7,135.0,350000.0,10000,2005.0,17.0
3.0,165.0,340000.0,12000,2004.0,16.0
1.6,77.0,235000.0,13950,2011.0,16.0
2.7,132.0,268000.0,11750,2006.0,17.0
2.0,147.0,300000.0,11000,2007.0,18.0
2.0,103.0,390000.0,11700,2008.0,16.0
2.0,103.0,330000.0,12200,2005.0,17.0
2.0,125.0,290.0,11700,2007.0,16.0
1.6,77.0,190000.0,13199,2009.0,16.0
1.6,77.0,245000.0,13500,2010.0,15.0
2.0,103.0,212000.0,16400,2011.0,16.0
2.0,103.0,198000.0,15650,2010.0,16.0
3.0,171.0,410000.0,13000,2007.0,18.0
2.0,110.0,278835.0,16666,2009.0,17.0
2.7,140.0,230.0,16000,2010.0,16.0
2.0,103.0,239000.0,15900,2010.0,18.0
2.0,105.0,275000.0,18200,2008.0,17.0
2.0,105.0,350125.0,15500,2009.0,16.0
3.0,171.0,325000.0,19500,2007.0,20.0
2.0,105.0,286000.0,22000,2011.0,16.0
1.4,90.0,148900.0,24490,2013.0,19.0
2.0,125.0,237000.0,23500,2011.0,20.0
3.0,171.0,230000.0,18900,2007.0,18.0
1.6,77.0,245000.0,24500,2014.0,17.0
2.0,125.0,261000.0,21900,2009.0,18.0
2.0,110.0,210000.0,24000,2013.0,16.0
1.6,66.0,139000.0,22500,2013.0,16.0
2.7,140.0,346035.0,25000,2011.0,18.0
3.0,176.0,244000.0,28500,2009.0,20.0
2.0,130.0,269000.0,24999,2011.0,18.0
1.6,85.0,174532.0,29950,2018.0,16.0
2.0,125.0,245000.0,26900,2012.0,16.0
2.0,120.0,274000.0,28500,2011.0,16.0
3.0,180.0,298000.0,27500,2011.0,17.0
3.0,150.0,263000.0,25500,2011.0,16.0
2.0,130.0,260000.0,25900,2013.0,16.0
3.0,185.0,227000.0,29500,2010.0,20.0
3.0,170.0,68000.0,78900,2019.0,18.0
2.0,130.0,224000.0,31900,2012.0,18.0
3.0,180.0,235000.0,42000,2012.0,20.0
2.0,140.0,56000.0,74500,2020.0,19.0
1.6,81.0,187000.0,28800,2016.0,16.0
2.0,125.0,224000.0,30800,2012.0,18.0
2.0,110.0,176000.0,33590,2015.0,16.0
2.0,130.0,294000.0,33900,2013.0,20.0
3.0,172.0,185000.0,81000,2015.0,16.0
0.6,440.0,8500.0,244000,2022.0,21.0
3.0,210.0,84000.0,149000,2018.0,22.0
3.0,210.0,265000.0,110500,2018.0,22.0
1.9,96.0,320000.0,6200,2001.0,16.0
2.0,103.0,280000.0,14500,2009.0,16.0
2.0,103.0,315000.0,15000,2010.0,16.0
2.0,103.0,306000.0,10500,2007.0,17.0
1.6,77.0,270000.0,11450,2010.0,16.0
2.7,132.0,260000.0,12999,2006.0,18.0
2.0,103.0,350000.0,10500,2005.0,16.0
1.9,77.0,257000.0,10950,2008.0,16.0
1.6,77.0,195000.0,14900,2010.0,16.0
3.0,176.0,286000.0,16800,2008.0,19.0
2.0,147.0,183000.0,18500,2009.0,16.0
2.0,100.0,268835.0,19900,2010.0,16.0
2.4,130.0,245700.0,15000,2006.0,18.0
2.0,132.0,169397.0,16000,2009.0,19.0
2.0,125.0,230000.0,19500,2010.0,17.0
3.0,176.0,315000.0,19250,2011.0,17.0
2.0,104.0,230.0,16250,2010.0,16.0
2.0,103.0,2652.0,16400,2009.0,16.0
1.6,81.0,250000.0,22000,2014.0,19.0
3.0,176.0,320000.0,20000,2006.0,20.0
3.0,171.0,298000.0,23000,2009.0,20.0
2.0,110.0,219850.0,23999,2014.0,16.0
2.0,155.0,220000.0,26000,2011.0,16.0
2.0,125.0,164000.0,30000,2011.0,16.0
2.0,110.0,195000.0,27999,2013.0,19.0
2.0,130.0,220329.0,24900,2012.0,16.0
3.0,180.0,271000.0,27500,2012.0,17.0
2.0,130.0,185000.0,27500,2012.0,16.0
3.0,185.0,220000.0,29500,2010.0,20.0
3.0,176.0,250000.0,27500,2010.0,18.0
3.0,150.0,258000.0,29900,2014.0,16.0
2.0,135.0,290000.0,27000,2014.0,17.0
2.0,110.0,231913.0,27500,2014.0,16.0
2.0,130.0,217000.0,26000,2011.0,16.0
3.0,200.0,177369.0,98000,2017.0,20.0
2.0,110.0,71481.0,59990,2019.0,17.0
2.0,110.0,135537.0,38990,2019.0,16.0
1.9,77.0,312000.0,9500,2008.0,16.0
2.0,103.0,235000.0,11200,2006.0,16.0
2.0,103.0,315234.0,10600,2007.0,16.0
2.0,103.0,270000.0,9500,2006.0,17.0
2.0,103.0,263000.0,12350,2009.0,17.0
3.0,171.0,204000.0,14700,2006.0,16.0
1.9,77.0,231000.0,12600,2005.0,16.0
3.0,165.0,400000.0,12900,2004.0,17.0
2.0,103.0,360000.0,11800,2006.0,16.0
3.0,165.0,334584.0,12200,2005.0,18.0
2.7,132.0,360000.0,10500,2005.0,16.0
2.0,125.0,310000.0,11300,2009.0,17.0
2.0,105.0,192000.0,18700,2010.0,17.0
2.0,105.0,274000.0,17900,2011.0,16.0
3.2,188.0,288500.0,13000,2008.0,17.0
1.2,63.0,185560.0,17900,2013.0,17.0
2.0,125.0,299000.0,15500,2009.0,16.0
2.0,155.0,181000.0,15600,2010.0,17.0
1.8,118.0,151422.0,15000,2009.0,18.0
2.0,103.0,252764.0,15850,2010.0,17.0
2.0,105.0,252700.0,15000,2007.0,17.0
2.0,125.0,243000.0,18888,2011.0,16.0
2.0,110.0,189641.0,29600,2017.0,17.0
2.0,130.0,273000.0,28000,2011.0,20.0
2.0,140.0,230000.0,37900,2015.0,19.0
2.0,130.0,240000.0,32000,2012.0,19.0
3.0,150.0,250000.0,28000,2011.0,16.0
2.0,130.0,165000.0,40500,2013.0,20.0
2.0,110.0,210000.0,34000,2015.0,18.0
2.0,110.0,122590.0,43990,2019.0,16.0
3.0,171.0,284000.0,10300,2006.0,19.0
2.0,100.0,256000.0,17500,2009.0,17.0
2.0,105.0,257000.0,19500,2010.0,17.0
2.0,103.0,237000.0,16700,2011.0,17.0
2.7,140.0,224000.0,15799,2009.0,17.0
3.0,176.0,340000.0,18000,2009.0,17.0
2.0,100.0,290000.0,15500,2009.0,17.0
2.0,88.0,265000.0,18990,2010.0,17.0
2.0,103.0,238000.0,17600,2012.0,16.0
2.0,125.0,225500.0,25400,2011.0,18.0
2.0,110.0,33137.0,43990,2017.0,16.0
2.0,140.0,179000.0,73900,2017.0,21.0
3.0,200.0,184000.0,84000,2018.0,20.0
2.0,140.0,160000.0,49000,2017.0,17.0
2.0,150.0,144000.0,69900,2019.0,20.0
2.0,110.0,239000.0,30500,2014.0,18.0
1.6,85.0,212000.0,28900,2018.0,16.0
3.0,180.0,206000.0,32999,2013.0,19.0
2.0,120.0,221000.0,37999,2012.0,19.0
2.0,140.0,200000.0,40999,2014.0,18.0
2.0,110.0,219000.0,37000,2016.0,16.0
2.0,150.0,109000.0,65500,2019.0,20.0
2.0,130.0,180950.0,40000,2014.0,17.0
2.0,110.0,157850.0,42999,2020.0,17.0
2.0,140.0,96040.0,68000,2017.0,18.0
2.0,85.0,1.0,58100,2023.0,16.0
2.0,84.0,1.0,56600,2023.0,16.0
1.6,85.0,77889.0,45000,2017.0,16.0
3.0,160.0,270000.0,35000,2016.0,19.0
4.0,309.0,246000.0,51000,2014.0,16.0
2.0,130.0,257000.0,36000,2013.0,17.0
3.0,200.0,101000.0,90000,2016.0,20.0
3.0,176.0,230451.0,29000,2012.0,19.0
2.0,100.0,230000.0,32500,2012.0,16.0
3.0,190.0,143000.0,55000,2015.0,21.0
3.0,150.0,250000.0,33399,2011.0,20.0
2.0,103.0,240000.0,11000,2005.0,16.0
2.0,125.0,285000.0,33500,2012.0,19.0
2.0,150.0,150000.0,72990,2020.0,18.0
2.0,110.0,185000.0,33500,2018.0,16.0
3.0,180.0,260000.0,29900,2012.0,17.0
1.6,81.0,187000.0,30300,2017.0,17.0
3.0,184.0,206400.0,42000,2011.0,19.0
3.0,180.0,256000.0,36800,2012.0,19.0
3.0,200.0,240000.0,48999,2015.0,20.0
2.0,150.0,148000.0,74990,2019.0,18.0
3.0,180.0,299900.0,35900,2013.0,18.0
2.0,140.0,119000.0,69999,2017.0,20.0
3.0,150.0,230000.0,35000,2014.0,18.0
3.0,180.0,240.0,33000,2012.0,16.0
3.0,170.0,290000.0,33500,2012.0,16.0
3.0,230.0,307000.0,41900,2013.0,20.0
3.0,176.0,270000.0,19000,2008.0,19.0
3.0,184.0,203000.0,32222,2011.0,18.0
3.0,176.0,240000.0,31000,2011.0,17.0
3.0,150.0,236000.0,39500,2013.0,18.0
2.5,270.0,89000.0,75000,2016.0,19.0
2.0,110.0,131000.0,44500,2013.0,18.0
2.0,135.0,170000.0,34000,2013.0,18.0
2.0,90.0,134000.0,40200,2017.0,16.0
2.0,110.0,207000.0,32000,2015.0,18.0
1.6,88.0,105000.0,41000,2018.0,16.0
3.0,171.0,368000.0,12000,2007.0,18.0
3.0,176.0,272000.0,16900,2008.0,19.0
2.0,100.0,140000.0,29500,2013.0,17.0
3.0,170.0,137000.0,90000,2019.0,19.0
1.9,96.0,313252.0,3900,2002.0,16.0
1.8,66.0,325841.0,1100,1989.0,16.0
2.8,128.0,324852.0,1750,1995.0,16.0
1.9,180.0,270000.0,4500,1999.0,15.0
1.9,50.0,273185.0,1600,1990.0,14.0
1.6,74.0,220000.0,3850,1998.0,15.0
1.6,81.0,240000.0,4700,2002.0,16.0
2.5,114.0,400000.0,4350,2002.0,16.0
1.9,81.0,330000.0,5350,2000.0,17.0
2.0,103.0,242000.0,8250,2005.0,17.0
1.9,77.0,280000.0,7850,2004.0,16.0
1.8,110.0,419000.0,6900,2002.0,16.0
1.9,96.0,317000.0,8250,2003.0,18.0
1.6,41.0,150100.0,8500,1986.0,14.0
2.0,103.0,278000.0,8950,2005.0,16.0
2.0,103.0,340045.0,8400,2005.0,16.0
1.9,96.0,300000.0,6700,2002.0,15.0
1.9,96.0,288899.0,5450,2002.0,16.0
1.9,74.0,380450.0,6100,2001.0,15.0
2.0,96.0,217000.0,5500,2003.0,17.0
1.6,66.0,245000.0,14200,2012.0,16.0
1.9,77.0,250000.0,10700,2008.0,17.0
1.6,77.0,263524.0,13550,2009.0,17.0
2.4,130.0,271000.0,13600,2008.0,18.0
1.6,77.0,197000.0,10900,2009.0,16.0
2.0,103.0,232452.0,12350,2009.0,16.0
1.6,77.0,261000.0,14900,2012.0,16.0
2.0,103.0,305000.0,11200,2005.0,17.0
2.0,125.0,233000.0,13750,2010.0,17.0
2.7,140.0,258958.0,15000,2008.0,17.0
4.0,202.0,330000.0,10990,2004.0,16.0
2.0,100.0,244800.0,14500,2010.0,17.0
2.0,100.0,247000.0,16800,2010.0,17.0
2.0,105.0,199000.0,18800,2009.0,17.0
2.0,103.0,241000.0,15499,2010.0,16.0
2.0,103.0,230000.0,16950,2011.0,17.0
2.0,100.0,220000.0,16900,2009.0,16.0
2.7,140.0,315000.0,16500,2010.0,19.0
2.0,125.0,241000.0,17000,2009.0,16.0
2.0,110.0,214000.0,15200,2010.0,16.0
2.0,103.0,285000.0,17700,2012.0,17.0
1.6,66.0,234000.0,15000,2010.0,16.0
1.6,81.0,240000.0,21450,2013.0,16.0
2.0,100.0,237000.0,21900,2010.0,17.0
2.7,140.0,235400.0,20500,2009.0,19.0
2.0,105.0,277000.0,19500,2010.0,18.0
3.0,155.0,169000.0,21600,2010.0,17.0
2.0,105.0,338200.0,23200,2014.0,16.0
1.8,125.0,215000.0,20900,2008.0,18.0
2.0,105.0,237000.0,23900,2011.0,17.0
3.0,176.0,289000.0,21900,2010.0,16.0
3.0,176.0,224000.0,29500,2009.0,20.0
2.0,105.0,217000.0,27800,2010.0,18.0
1.6,85.0,155000.0,28990,2017.0,16.0
3.0,150.0,219000.0,25900,2013.0,19.0
2.0,125.0,161000.0,25400,2011.0,18.0
2.0,130.0,297800.0,29000,2014.0,17.0
2.0,110.0,197.0,26000,2013.0,17.0
3.0,171.0,310000.0,26000,2006.0,20.0
2.0,130.0,159000.0,34900,2011.0,17.0
2.0,150.0,136000.0,65800,2018.0,17.0
3.0,210.0,192000.0,79900,2018.0,20.0
3.0,200.0,209000.0,71900,2016.0,21.0
2.0,140.0,159000.0,44999,2016.0,18.0
3.0,257.0,62000.0,129000,2019.0,20.0
3.0,210.0,55000.0,103000,2018.0,20.0
3.0,170.0,0.0,177964,2023.0,21.0
3.0,210.0,108500.0,140000,2020.0,22.0
3.0,210.0,1.0,188294,2023.0,20.0
1.6,62.0,500000.0,1700,1981.0,16.0
1.6,75.0,311000.0,3650,2001.0,16.0
1.9,66.0,300000.0,2300,1992.0,15.0
