displacement,kilowatts,mileage,price,year,rimSize
2.0,80.0,192000.0,18800,2013.0,16.0
1.8,115.0,126000.0,22900,2011.0,16.0
2.2,120.0,280000.0,20500,2010.0,16.0
2.0,125.0,400000.0,20500,2012.0,16.0
2.2,100.0,208000.0,22300,2012.0,17.0
2.2,125.0,250000.0,24000,2009.0,20.0
2.2,88.0,334100.0,19300,2011.0,17.0
2.2,100.0,188000.0,25000,2013.0,16.0
2.2,125.0,220000.0,19000,2010.0,16.0
2.2,130.0,314900.0,25000,2016.0,18.0
3.0,150.0,350000.0,24000,2010.0,19.0
2.2,125.0,337654.0,20000,2009.0,17.0
1.6,115.0,180000.0,28999,2014.0,18.0
2.2,100.0,280000.0,25999,2015.0,17.0
1.8,81.0,195000.0,29000,2014.0,17.0
1.6,85.0,216179.0,33990,2015.0,17.0
1.8,80.0,180000.0,27700,2015.0,16.0
2.2,100.0,220000.0,27900,2016.0,17.0
2.2,125.0,198000.0,26900,2014.0,16.0
3.0,165.0,231000.0,28700,2008.0,16.0
2.2,105.0,249000.0,26500,2010.0,16.0
3.0,170.0,273000.0,26000,2010.0,19.0
2.0,100.0,281356.0,27000,2015.0,17.0
2.5,150.0,250000.0,26000,2011.0,16.0
1.8,100.0,180000.0,24200,2013.0,16.0
2.2,143.0,117500.0,64900,2016.0,18.0
3.0,250.0,150200.0,79900,2019.0,18.0
2.0,143.0,89400.0,79900,2019.0,19.0
2.0,66.0,172000.0,31900,2017.0,16.0
3.0,190.0,259000.0,50000,2012.0,20.0
1.5,80.0,201000.0,30900,2018.0,16.0
5.5,285.0,280000.0,32500,2008.0,19.0
3.0,190.0,260000.0,53900,2016.0,20.0
2.0,143.0,231000.0,49800,2017.0,19.0
2.0,180.0,131000.0,124900,2019.0,20.0
3.0,200.0,46486.0,189900,2021.0,16.0
3.0,190.0,160000.0,115000,2018.0,21.0
2.0,147.0,63524.0,115990,2022.0,18.0
3.0,250.0,98844.0,120990,2019.0,20.0
3.0,320.0,40000.0,221000,2021.0,22.0
3.0,243.0,68449.0,179700,2020.0,21.0
2.0,180.0,96413.0,99700,2020.0,20.0
2.0,145.0,0.0,174900,2023.0,19.0
2.0,90.0,300000.0,5000,2003.0,17.0
1.8,95.0,300500.0,2200,1995.0,16.0
2.2,85.0,300000.0,1800,2002.0,16.0
3.0,136.0,400.0,3800,1989.0,16.0
1.6,66.0,278207.0,2700,2000.0,16.0
1.7,51.0,175000.0,3400,2002.0,16.0
2.2,70.0,11111.0,2300,1997.0,16.0
2.2,85.0,480000.0,3200,2002.0,16.0
1.7,70.0,230000.0,3600,2001.0,16.0
1.8,90.0,350433.0,1900,1994.0,16.0
1.7,70.0,250000.0,3200,2002.0,16.0
2.2,90.0,260000.0,5500,2004.0,16.0
2.0,80.0,271000.0,8500,2007.0,16.0
2.2,105.0,320000.0,7900,2004.0,16.0
2.0,80.0,166354.0,7850,2007.0,16.0
2.0,80.0,283000.0,9990,2010.0,15.0
2.2,90.0,370000.0,7900,2004.0,16.0
2.0,66.0,275984.0,6500,2005.0,16.0
2.6,125.0,245000.0,7900,2004.0,16.0
2.7,125.0,380.0,10000,2001.0,17.0
2.2,110.0,290000.0,7600,2004.0,16.0
2.4,53.0,280000.0,8650,1983.0,14.0
2.2,110.0,336000.0,8950,2004.0,16.0
2.2,110.0,227000.0,10900,2002.0,16.0
2.2,100.0,230423.0,15800,2010.0,15.0
2.2,101.0,393000.0,11500,2010.0,16.0
2.2,135.0,300000.0,10800,2006.0,16.0
2.0,90.0,201543.0,10900,2008.0,16.0
2.0,80.0,319000.0,13150,2010.0,16.0
2.2,81.0,385000.0,13650,2008.0,16.0
2.7,130.0,400000.0,9000,2004.0,18.0
2.7,130.0,290000.0,13800,2002.0,16.0
2.7,120.0,230000.0,11500,2003.0,16.0
2.2,110.0,130000.0,11500,2005.0,16.0
2.0,80.0,296000.0,10200,2008.0,16.0
2.2,110.0,388000.0,11700,2005.0,16.0
1.8,80.0,209000.0,19800,2012.0,17.0
2.2,125.0,280000.0,18990,2011.0,17.0
2.2,100.0,315000.0,17800,2012.0,16.0
2.2,100.0,331000.0,14700,2012.0,17.0
3.5,200.0,200000.0,20000,2006.0,18.0
2.2,120.0,247500.0,14500,2007.0,16.0
2.0,100.0,300000.0,14200,2009.0,18.0
3.0,199.0,210000.0,25000,2006.0,19.0
3.5,200.0,340000.0,19700,2006.0,19.0
2.2,125.0,399000.0,20950,2010.0,16.0
3.0,170.0,280000.0,23000,2008.0,18.0
2.2,100.0,305000.0,21500,2010.0,17.0
2.2,100.0,205000.0,21300,2010.0,16.0
2.2,100.0,236000.0,25000,2012.0,16.0
5.5,265.0,168000.0,25000,2002.0,19.0
2.2,85.0,260000.0,21500,2009.0,16.0
2.2,100.0,303000.0,23400,2010.0,18.0
1.6,90.0,172000.0,21900,2013.0,16.0
2.2,143.0,190000.0,25000,2009.0,16.0
1.5,80.0,166000.0,30000,2015.0,16.0
3.5,200.0,230.0,64000,2014.0,20.0
2.0,180.0,108826.0,69990,2019.0,17.0
2.0,180.0,138999.0,89990,2019.0,20.0
2.2,100.0,137745.0,52990,2017.0,19.0
3.5,190.0,195.0,85000,2017.0,16.0
2.2,125.0,95000.0,98000,2021.0,16.0
5.5,430.0,45000.0,199500,2015.0,20.0
2.0,120.0,8200.0,119000,2022.0,17.0
2.0,60.0,300000.0,5000,2006.0,16.0
2.2,105.0,270000.0,5800,2002.0,16.0
2.2,105.0,345000.0,5800,2001.0,16.0
1.5,70.0,239000.0,5500,2005.0,16.0
2.0,105.0,310000.0,6250,2003.0,15.0
2.0,90.0,312000.0,7800,2004.0,16.0
1.5,70.0,185000.0,9000,2008.0,16.0
2.2,90.0,325530.0,7900,2003.0,17.0
2.2,85.0,255000.0,5550,2002.0,16.0
2.0,60.0,270000.0,9000,2001.0,15.0
2.0,103.0,345000.0,7900,2005.0,16.0
2.2,75.0,306000.0,7900,2000.0,15.0
2.2,100.0,310000.0,13200,2007.0,17.0
3.0,140.0,346000.0,19900,2006.0,17.0
2.2,100.0,335000.0,19500,2010.0,17.0
3.5,200.0,265000.0,15700,2005.0,18.0
1.5,80.0,212682.0,20000,2014.0,16.0
3.0,113.0,111111.0,16499,1990.0,17.0
3.0,165.0,383652.0,25000,2006.0,18.0
2.2,110.0,290000.0,19000,2004.0,17.0
2.2,125.0,105000.0,56900,2016.0,17.0
2.0,143.0,114000.0,65000,2017.0,18.0
2.2,90.0,360000.0,6400,2004.0,16.0
1.8,80.0,300000.0,5500,2007.0,15.0
2.0,103.0,275000.0,9900,2007.0,16.0
2.2,150.0,186000.0,85000,2016.0,18.0
2.0,100.0,225000.0,29500,2015.0,17.0
2.2,100.0,286000.0,31700,2013.0,16.0
1.5,85.0,111911.0,58990,2019.0,18.0
1.6,90.0,94325.0,35990,2018.0,16.0
1.5,85.0,138205.0,44990,2020.0,16.0
3.0,190.0,109889.0,98990,2018.0,20.0
1.5,80.0,92832.0,36990,2018.0,16.0
2.2,100.0,206919.0,33990,2018.0,16.0
1.5,80.0,49300.0,58700,2018.0,18.0
3.0,165.0,318000.0,18500,2005.0,19.0
2.2,130.0,149853.0,53700,2018.0,19.0
1.6,85.0,119912.0,37900,2016.0,18.0
1.6,85.0,104263.0,43990,2018.0,18.0
2.2,120.0,215000.0,30950,2015.0,17.0
3.0,250.0,111000.0,86000,2019.0,18.0
3.0,190.0,300000.0,46000,2013.0,20.0
2.2,100.0,240000.0,32000,2013.0,16.0
3.0,200.0,290000.0,79999,2014.0,20.0
2.2,120.0,153000.0,71000,2016.0,18.0
2.2,100.0,253627.0,31950,2014.0,18.0
1.7,85.0,179000.0,8900,2009.0,16.0
2.2,150.0,232000.0,42990,2013.0,16.0
2.0,143.0,157539.0,61000,2016.0,17.0
2.0,110.0,300.0,57000,2018.0,16.0
1.6,100.0,230413.0,30800,2016.0,16.0
2.2,120.0,96500.0,72000,2016.0,18.0
2.2,100.0,250000.0,32000,2013.0,17.0
2.2,150.0,277000.0,46500,2013.0,18.0
2.2,100.0,220000.0,36500,2014.0,19.0
2.2,125.0,210250.0,36500,2013.0,17.0
2.0,110.0,225000.0,48499,2017.0,17.0
1.6,100.0,220000.0,50000,2015.0,16.0
1.5,85.0,146300.0,42900,2020.0,17.0
2.2,125.0,340000.0,30800,2015.0,18.0
2.2,147.0,96000.0,71500,2018.0,19.0
2.2,100.0,330000.0,33000,2013.0,18.0
2.2,150.0,173000.0,59990,2017.0,19.0
4.7,335.0,188200.0,67000,2014.0,20.0
2.2,120.0,500000.0,32800,2012.0,16.0
2.2,125.0,156000.0,35000,2014.0,17.0
2.5,150.0,114000.0,80500,2018.0,19.0
2.0,265.0,118000.0,59500,2013.0,19.0
2.2,125.0,151170.0,38500,2015.0,16.0
2.0,100.0,265000.0,31499,2015.0,18.0
1.4,100.0,35500.0,46990,2019.0,17.0
2.2,150.0,68643.0,85000,2018.0,20.0
2.0,110.0,80000.0,94900,2021.0,19.0
2.2,135.0,235000.0,36000,2014.0,18.0
3.5,190.0,160000.0,60000,2014.0,20.0
1.7,66.0,245000.0,3300,2001.0,16.0
2.7,125.0,300.0,3990,2002.0,16.0
2.2,105.0,30000.0,4500,2001.0,16.0
2.2,85.0,390000.0,5000,2003.0,16.0
1.7,66.0,287000.0,4999,2003.0,16.0
1.4,60.0,200000.0,3000,2001.0,15.0
1.7,70.0,177000.0,3500,2002.0,16.0
1.7,66.0,340000.0,2600,2001.0,16.0
2.7,125.0,4.0,5000,2002.0,17.0
1.7,70.0,270000.0,3650,2004.0,14.0
3.0,80.0,487000.0,4500,1984.0,16.0
2.0,103.0,250000.0,8500,2005.0,16.0
2.0,80.0,245000.0,5500,2005.0,16.0
2.0,80.0,214000.0,5900,2006.0,15.0
2.2,90.0,289000.0,8900,2007.0,16.0
2.0,81.0,232000.0,8950,2007.0,17.0
2.2,105.0,398456.0,5700,1998.0,17.0
2.2,85.0,360000.0,6000,2003.0,16.0
1.7,85.0,250000.0,6899,2007.0,15.0
2.0,100.0,347000.0,11500,2010.0,16.0
2.2,110.0,256000.0,11000,2006.0,16.0
1.9,80.0,190000.0,10900,2006.0,16.0
2.7,130.0,600600.0,12999,2002.0,18.0
2.0,87.0,280000.0,10999,1989.0,16.0
2.0,80.0,250000.0,12999,2011.0,17.0
2.0,80.0,250000.0,13000,2010.0,16.0
2.7,125.0,288000.0,13999,2003.0,18.0
2.2,80.0,276000.0,12500,2005.0,16.0
3.0,170.0,260000.0,10000,1991.0,17.0
3.0,140.0,270143.0,10500,2006.0,17.0
2.0,103.0,270000.0,10499,2006.0,16.0
2.2,110.0,394000.0,9800,2006.0,16.0
2.0,85.0,195000.0,10800,2011.0,15.0
2.2,125.0,341562.0,18700,2011.0,16.0
1.8,80.0,192000.0,15999,2012.0,15.0
2.2,125.0,283000.0,15500,2007.0,16.0
2.2,100.0,261600.0,18900,2011.0,16.0
2.2,125.0,468000.0,17000,2010.0,17.0
2.2,125.0,295000.0,22800,2010.0,17.0
1.8,80.0,240000.0,18500,2012.0,16.0
2.2,105.0,280000.0,24999,2011.0,17.0
1.5,80.0,188000.0,22990,2015.0,15.0
2.2,100.0,274925.0,21000,2013.0,16.0
2.2,85.0,260000.0,21000,2009.0,16.0
3.0,165.0,315000.0,22800,2010.0,19.0
3.0,165.0,250000.0,25950,2010.0,20.0
1.8,80.0,208000.0,27500,2013.0,16.0
2.2,100.0,337000.0,30000,2016.0,16.0
3.0,170.0,300000.0,27000,2009.0,16.0
3.0,165.0,254782.0,26500,2008.0,16.0
1.8,100.0,119000.0,24500,2014.0,17.0
3.0,190.0,280000.0,78000,2013.0,21.0
2.2,120.0,33.0,59000,2018.0,19.0
3.0,190.0,143000.0,63900,2015.0,16.0
1.6,84.0,178356.0,53900,2016.0,18.0
1.6,100.0,157000.0,45000,2015.0,18.0
2.0,110.0,295000.0,43500,2018.0,16.0
3.0,320.0,77000.0,250000,2021.0,22.0
5.0,335.0,48000.0,150000,2017.0,20.0
3.0,243.0,26900.0,209900,2022.0,22.0
2.0,145.0,11000.0,139900,2022.0,19.0
4.6,320.0,134600.0,209500,2019.0,16.0
3.0,270.0,15600.0,149990,2022.0,21.0
5.5,420.0,39388.0,199900,2016.0,20.0
4.0,470.0,89000.0,254990,2020.0,21.0
3.0,243.0,106485.0,157700,2019.0,22.0
3.0,250.0,35000.0,139900,2022.0,16.0
5.5,430.0,170000.0,135000,2015.0,20.0
2.0,120.0,300000.0,4500,2002.0,15.0
2.0,53.0,300000.0,4000,1983.0,15.0
1.7,70.0,270000.0,3900,2002.0,15.0
3.0,80.0,350000.0,4100,1986.0,16.0
1.7,70.0,286551.0,3600,2001.0,16.0
2.2,105.0,394250.0,4800,2003.0,16.0
2.2,105.0,350000.0,4000,2000.0,16.0
1.6,75.0,200000.0,2350,2002.0,15.0
2.5,150.0,300000.0,2200,2001.0,16.0
2.0,100.0,258552.0,9000,2005.0,17.0
2.0,80.0,239000.0,6700,2005.0,16.0
2.2,105.0,290000.0,6500,2000.0,16.0
1.8,80.0,28439.0,9800,2007.0,16.0
1.9,86.0,341390.0,8500,2006.0,16.0
2.0,94.0,289000.0,4000,2001.0,15.0
2.0,103.0,248000.0,8300,2006.0,17.0
2.2,85.0,370200.0,8000,2003.0,16.0
1.7,66.0,298000.0,5500,2004.0,16.0
2.2,90.0,415000.0,7500,2003.0,16.0
2.2,105.0,460000.0,8500,2003.0,16.0
2.2,110.0,390000.0,9300,2005.0,16.0
3.2,160.0,196000.0,11900,2004.0,17.0
2.2,90.0,320688.0,11800,2005.0,17.0
2.2,125.0,316000.0,12900,2010.0,17.0
2.0,80.0,283300.0,11800,2009.0,16.0
2.7,115.0,330000.0,10450,2000.0,16.0
2.0,80.0,244900.0,13200,2010.0,16.0
2.2,125.0,400000.0,13500,2007.0,16.0
1.8,80.0,192630.0,17000,2012.0,15.0
2.0,100.0,280000.0,16000,2013.0,16.0
1.6,85.0,275000.0,19995,2015.0,16.0
2.2,125.0,225000.0,16400,2010.0,17.0
3.0,130.0,412000.0,15900,1996.0,18.0
3.0,170.0,201113.0,19800,2010.0,17.0
1.8,81.0,266000.0,17990,2012.0,16.0
2.2,95.0,350000.0,18000,2015.0,16.0
2.2,125.0,250000.0,19900,2009.0,16.0
2.2,110.0,380000.0,20000,2008.0,16.0
3.0,165.0,295000.0,15500,2007.0,19.0
2.2,88.0,271550.0,15600,2010.0,16.0
2.2,125.0,210000.0,15555,2011.0,17.0
2.0,100.0,308400.0,22000,2011.0,18.0
2.0,100.0,300000.0,21000,2010.0,16.0
2.2,150.0,260000.0,23500,2010.0,16.0
2.2,120.0,330000.0,23000,2011.0,16.0
2.2,150.0,264000.0,21650,2011.0,16.0
3.0,170.0,300000.0,21000,2009.0,16.0
2.5,150.0,330000.0,20500,2010.0,16.0
3.0,165.0,394562.0,23600,2007.0,19.0
2.2,88.0,250000.0,21600,2012.0,16.0
1.5,81.0,254000.0,24500,2016.0,16.0
2.2,100.0,187000.0,22000,2013.0,16.0
2.2,100.0,220000.0,21900,2010.0,17.0
2.2,150.0,280000.0,22000,2009.0,18.0
1.5,80.0,179000.0,24000,2014.0,18.0
2.2,88.0,213000.0,24000,2012.0,17.0
3.0,173.0,257000.0,23900,2009.0,19.0
3.0,170.0,263000.0,25500,2010.0,18.0
2.0,100.0,285000.0,32700,2013.0,17.0
3.0,190.0,225000.0,32500,2012.0,16.0
3.0,185.0,323000.0,35500,2014.0,18.0
2.0,85.0,130000.0,69000,2020.0,16.0
2.2,130.0,93408.0,50980,2018.0,16.0
5.5,370.0,100000.0,53500,2003.0,16.0
1.5,85.0,149890.0,45700,2020.0,17.0
2.2,100.0,133924.0,56990,2018.0,19.0
2.0,143.0,75000.0,73000,2019.0,18.0
2.0,140.0,93000.0,59000,2017.0,18.0
2.2,125.0,170000.0,40000,2014.0,17.0
3.0,190.0,222000.0,54900,2013.0,19.0
3.5,225.0,142000.0,40000,2012.0,18.0
3.0,165.0,188000.0,35500,2012.0,16.0
2.2,125.0,229300.0,32900,2015.0,18.0
3.0,165.0,300000.0,21000,2007.0,19.0
2.2,100.0,270000.0,34900,2015.0,17.0
2.2,125.0,370000.0,27900,2016.0,18.0
3.5,190.0,202000.0,65000,2014.0,21.0
3.0,190.0,445200.0,49950,2014.0,19.0
2.0,155.0,38500.0,57500,2018.0,18.0
3.5,170.0,156000.0,34500,2010.0,18.0
2.0,110.0,290000.0,32900,2017.0,16.0
3.0,190.0,290000.0,35000,2010.0,17.0
2.2,125.0,226000.0,34000,2014.0,17.0
3.0,190.0,350000.0,35000,2012.0,17.0
2.2,140.0,148000.0,65000,2015.0,17.0
2.2,125.0,56894.0,39999,2016.0,19.0
3.0,190.0,255000.0,52000,2012.0,20.0
1.6,85.0,231000.0,36500,2014.0,17.0
3.0,190.0,118000.0,61500,2013.0,20.0
3.5,230.0,213181.0,95000,2011.0,19.0
3.0,200.0,140000.0,101500,2019.0,20.0
3.0,250.0,100000.0,107500,2018.0,20.0
2.0,150.0,31900.0,104900,2020.0,18.0
1.8,95.0,263000.0,7950,2005.0,16.0
3.2,145.0,352000.0,6000,2002.0,17.0
2.0,95.0,390000.0,9900,2005.0,16.0
2.2,105.0,300000.0,5300,2003.0,16.0
2.2,90.0,400000.0,7800,2005.0,16.0
1.8,120.0,200000.0,10000,2005.0,16.0
2.2,95.0,330000.0,6500,2004.0,16.0
2.3,97.0,350000.0,6500,1984.0,16.0
1.5,70.0,241200.0,8650,2010.0,15.0
2.0,96.0,260000.0,9000,2006.0,16.0
2.0,85.0,320000.0,5650,2003.0,16.0
2.2,85.0,320000.0,18990,2013.0,16.0
2.2,110.0,290164.0,19900,2007.0,16.0
3.0,165.0,351000.0,21000,2006.0,19.0
3.0,173.0,200000.0,23000,2008.0,16.0
2.2,125.0,386000.0,22999,2014.0,17.0
3.0,150.0,245000.0,29900,2010.0,16.0
2.2,100.0,375.0,23900,2011.0,16.0
2.2,150.0,291000.0,15800,2012.0,17.0
2.2,150.0,250000.0,20700,2012.0,16.0
2.2,150.0,245689.0,21500,2010.0,17.0
2.2,125.0,360000.0,18900,2009.0,19.0
3.0,185.0,273524.0,41000,2013.0,17.0
2.2,120.0,99000.0,69900,2017.0,19.0
2.5,150.0,120683.0,83900,2017.0,18.0
3.0,190.0,190000.0,73000,2018.0,16.0
2.2,143.0,87000.0,82000,2020.0,19.0
3.0,210.0,139974.0,98990,2018.0,20.0
3.0,190.0,105380.0,84990,2019.0,19.0
2.0,143.0,223368.0,64990,2016.0,20.0
2.0,85.0,107110.0,54990,2021.0,17.0
2.2,150.0,280000.0,50000,2018.0,16.0
2.2,110.0,311000.0,7200,2005.0,16.0
2.7,130.0,123.0,8900,2006.0,16.0
2.2,60.0,271562.0,6000,2002.0,16.0
1.6,100.0,287401.0,31990,2014.0,17.0
2.0,143.0,129817.0,94700,2021.0,19.0
1.5,80.0,139026.0,30990,2017.0,16.0
1.5,80.0,142716.0,35990,2017.0,16.0
2.0,110.0,149827.0,46990,2017.0,17.0
2.2,100.0,220000.0,35500,2014.0,19.0
3.5,190.0,270000.0,81000,2016.0,21.0
2.0,143.0,191000.0,65800,2018.0,18.0
2.2,150.0,155000.0,68900,2016.0,18.0
3.0,190.0,170000.0,61950,2014.0,20.0
3.0,195.0,226000.0,32999,2011.0,17.0
1.3,100.0,170000.0,42500,2019.0,16.0
3.0,140.0,214000.0,29950,2008.0,22.0
2.2,125.0,340000.0,43000,2016.0,17.0
2.0,143.0,180000.0,52000,2018.0,16.0
2.2,150.0,224000.0,49800,2014.0,19.0
3.0,165.0,211000.0,49990,2012.0,16.0
3.0,190.0,250950.0,84900,2017.0,21.0
3.0,179.0,110000.0,39999,2012.0,19.0
2.5,69.0,358652.0,2200,1992.0,16.0
1.7,70.0,269523.0,3550,2003.0,15.0
3.0,177.0,100.0,4500,1988.0,16.0
1.7,70.0,249500.0,4950,2002.0,16.0
1.6,75.0,245000.0,3000,2000.0,15.0
2.7,125.0,352000.0,4200,2001.0,16.0
2.0,60.0,209123.0,3950,2005.0,15.0
1.9,53.0,460000.0,3750,1997.0,15.0
2.2,105.0,320000.0,2500,2001.0,16.0
2.2,103.0,370000.0,3650,2001.0,17.0
1.4,60.0,185000.0,3500,2002.0,15.0
2.2,105.0,245698.0,4800,2001.0,17.0
2.2,125.0,390000.0,2350,1998.0,16.0
2.0,55.0,250000.0,4150,1990.0,15.0
2.0,80.0,298000.0,7300,2005.0,16.0
2.7,130.0,440000.0,8000,2002.0,18.0
4.0,184.0,350000.0,9500,2003.0,16.0
2.2,105.0,30000.0,5700,2000.0,16.0
2.2,90.0,310000.0,7500,2005.0,16.0
2.7,125.0,520000.0,5700,2001.0,16.0
2.7,999.0,400000.0,6500,2002.0,16.0
2.0,81.0,142000.0,9250,2006.0,16.0
2.8,140.0,307000.0,8500,2006.0,16.0
2.0,80.0,231000.0,13500,2010.0,16.0
2.0,80.0,187000.0,13500,2011.0,16.0
2.2,90.0,350000.0,10000,2006.0,16.0
2.2,110.0,355000.0,10500,2003.0,16.0
2.7,130.0,416000.0,6500,2003.0,17.0
2.2,110.0,273000.0,10500,2002.0,16.0
2.0,80.0,280000.0,13199,2011.0,16.0
2.2,100.0,311000.0,9400,2007.0,17.0
2.2,125.0,194500.0,19900,2010.0,16.0
3.0,164.0,337000.0,19500,2008.0,19.0
2.2,100.0,290000.0,22900,2011.0,17.0
2.2,125.0,226542.0,18500,2009.0,16.0
2.2,125.0,266000.0,19900,2012.0,16.0
2.2,125.0,235000.0,16000,2016.0,17.0
2.0,100.0,253000.0,21800,2009.0,17.0
2.2,70.0,224000.0,20900,2012.0,16.0
2.2,100.0,230000.0,24000,2014.0,16.0
2.5,150.0,209000.0,20300,2011.0,17.0
2.2,125.0,273000.0,22500,2012.0,17.0
2.2,150.0,320000.0,21000,2010.0,16.0
2.2,125.0,295000.0,23500,2010.0,17.0
2.2,125.0,285000.0,25000,2013.0,16.0
3.2,170.0,281000.0,20000,2005.0,17.0
2.2,125.0,280000.0,23999,2011.0,17.0
1.5,80.0,215000.0,21000,2015.0,16.0
3.2,165.0,350000.0,20500,2008.0,20.0
1.5,80.0,135000.0,28000,2016.0,16.0
2.0,100.0,300000.0,23500,2016.0,16.0
2.2,150.0,174000.0,28500,2012.0,18.0
2.2,150.0,189000.0,26990,2012.0,17.0
2.2,125.0,240000.0,23500,2012.0,18.0
2.2,100.0,250000.0,27500,2015.0,17.0
3.0,185.0,251409.0,40000,2013.0,17.0
1.5,80.0,78568.0,41980,2018.0,17.0
2.0,143.0,80000.0,78900,2016.0,20.0
3.0,250.0,111000.0,84990,2019.0,19.0
2.2,150.0,264000.0,41900,2011.0,18.0
3.0,190.0,300000.0,37500,2011.0,16.0
2.0,235.0,93764.0,111980,2020.0,20.0
3.0,200.0,102.0,149980,2019.0,16.0
2.0,180.0,118398.0,135980,2020.0,18.0
2.0,280.0,24000.0,155000,2022.0,19.0
3.0,190.0,109849.0,109990,2019.0,21.0
2.5,86.0,454680.0,4000,1994.0,16.0
1.7,85.0,330000.0,3500,2002.0,16.0
1.8,90.0,210.0,8500,2005.0,16.0
1.8,81.0,207000.0,6800,2004.0,16.0
2.7,125.0,380000.0,5500,2003.0,16.0
2.2,100.0,378990.0,8000,2007.0,16.0
2.2,110.0,320000.0,8500,2002.0,17.0
2.2,105.0,248000.0,8200,2002.0,16.0
2.2,85.0,370000.0,7000,2002.0,16.0
2.2,110.0,320000.0,7000,2003.0,18.0
2.0,103.0,3.0,6000,2005.0,16.0
1.8,80.0,212343.0,8900,2005.0,16.0
2.0,53.0,397250.0,4000,1989.0,16.0
2.2,105.0,320000.0,5500,2001.0,16.0
2.0,60.0,120000.0,9400,2005.0,16.0
2.2,85.0,308000.0,9000,2006.0,16.0
2.7,120.0,450000.0,9500,2002.0,16.0
2.0,80.0,189000.0,12900,2011.0,16.0
3.2,150.0,292711.0,11850,2005.0,16.0
2.0,100.0,300000.0,12900,2009.0,16.0
2.7,120.0,300000.0,11900,2001.0,20.0
2.2,100.0,318399.0,13900,2007.0,16.0
2.2,125.0,460000.0,12600,2009.0,16.0
2.2,100.0,352000.0,11800,2007.0,16.0
2.2,90.0,354000.0,9800,2003.0,16.0
2.2,110.0,400000.0,11300,2006.0,19.0
2.0,80.0,323000.0,11000,2010.0,16.0
2.0,80.0,323000.0,11000,2010.0,16.0
2.2,100.0,333000.0,14500,2008.0,17.0
2.2,125.0,215000.0,15000,2007.0,16.0
3.5,200.0,235000.0,14999,2005.0,18.0
2.2,100.0,248000.0,16200,2008.0,16.0
2.2,125.0,270000.0,18800,2007.0,16.0
3.2,165.0,300000.0,15999,2007.0,18.0
1.8,80.0,240000.0,17300,2012.0,16.0
2.2,125.0,271447.0,17500,2010.0,16.0
2.2,110.0,328458.0,17500,2008.0,16.0
2.2,125.0,310000.0,22000,2010.0,17.0
2.2,150.0,250000.0,21500,2010.0,17.0
2.2,120.0,291000.0,22500,2010.0,16.0
3.5,200.0,888888.0,22000,2007.0,18.0
2.2,100.0,370000.0,20000,2013.0,17.0
2.2,150.0,220000.0,30000,2013.0,18.0
2.2,105.0,193.0,27800,2012.0,16.0
2.0,110.0,262000.0,24999,2014.0,18.0
3.0,210.0,109897.0,94990,2018.0,20.0
2.2,150.0,174629.0,55000,2016.0,16.0
2.0,125.0,108618.0,80990,2021.0,19.0
3.0,200.0,110000.0,171000,2020.0,22.0
2.0,180.0,206000.0,114990,2019.0,19.0
2.7,125.0,214215.0,5800,2002.0,15.0
3.2,150.0,271900.0,10000,2004.0,17.0
2.2,110.0,320000.0,8350,2006.0,17.0
3.2,145.0,425000.0,4900,2001.0,16.0
2.2,105.0,320000.0,7250,2002.0,16.0
2.7,130.0,358.0,8350,2003.0,16.0
2.2,85.0,350000.0,5600,2002.0,16.0
2.0,80.0,258545.0,8700,2006.0,16.0
2.5,67.0,343000.0,7000,1989.0,15.0
2.7,120.0,222222.0,10000,2003.0,16.0
2.2,100.0,438000.0,8400,2007.0,16.0
2.2,150.0,220000.0,11500,2005.0,16.0
2.2,90.0,245000.0,10000,2005.0,16.0
3.0,140.0,296000.0,11250,2006.0,16.0
2.2,125.0,266000.0,14500,2008.0,16.0
2.2,125.0,352000.0,13700,2007.0,16.0
2.2,125.0,299000.0,12400,2007.0,16.0
2.2,100.0,199000.0,16500,2015.0,16.0
2.2,150.0,330263.0,22000,2011.0,16.0
1.5,66.0,160000.0,21000,2015.0,16.0
2.0,125.0,119264.0,90990,2020.0,20.0
2.2,150.0,195000.0,39000,2011.0,16.0
2.2,100.0,109849.0,53990,2019.0,18.0
2.0,110.0,90916.0,59990,2018.0,17.0
1.6,118.0,145890.0,61990,2019.0,17.0
2.2,100.0,249000.0,22500,2011.0,16.0
2.0,110.0,147341.0,59990,2019.0,17.0
3.0,185.0,175000.0,38000,2013.0,16.0
2.2,150.0,73127.0,80990,2019.0,19.0
1.6,85.0,140000.0,35500,2015.0,16.0
1.5,80.0,75811.0,29900,2017.0,16.0
2.2,105.0,350000.0,6200,2000.0,16.0
2.2,125.0,97000.0,79900,2016.0,21.0
3.0,195.0,240000.0,39900,2011.0,18.0
2.2,140.0,122000.0,73000,2018.0,18.0
2.2,150.0,360000.0,36000,2014.0,16.0
2.0,110.0,183000.0,59300,2017.0,17.0
2.0,143.0,114.0,64700,2017.0,17.0
3.5,190.0,220000.0,58000,2013.0,16.0
1.5,80.0,162000.0,33000,2014.0,16.0
2.2,150.0,206000.0,35000,2014.0,18.0
2.2,150.0,234000.0,71900,2017.0,20.0
2.0,120.0,50000.0,89900,2019.0,18.0
3.0,158.0,218000.0,37800,2011.0,19.0
2.2,100.0,260000.0,31890,2015.0,18.0
1.5,85.0,80000.0,45950,2018.0,16.0
